region,lat,long,node_id
LADWP,34.04330978252786,-118.24620887741963,MKT_SUB_LNODEONC
LADWP,34.0434902173762,-118.24620887765128,MKT_SUB_LNODEOND
PGE,45.223064,-122.57045766,MLNO_LNODEBR1
CA,39.251247,-123.19658266,MNDCTP_6_N001
LADWP,36.52995,-114.77030866,MOA_PP_GNODE1
LADWP,36.529949999948045,-114.77019640874158,MOA_PP_GNODE1
LADWP,36.52986033125865,-114.77019640887097,MOA_PP_GNODE2
LADWP,36.52979692596782,-114.77027531574181,MOA_PP_GNODE3
LADWP,36.52978176279448,-114.77038529969256,MOA_PP_GNODE4
LADWP,36.5298128196713,-114.77048998378622,MOA_PP_GNODE5
LADWP,36.52987821672448,-114.77056633153303,MOA_PP_GNODE6
LADWP,36.52996296139872,-114.77060280178446,MOA_PP_GNODE7
LADWP,36.53005249617121,-114.77059670528382,MOA_PP_GNODE8
LADWP,36.530134516279986,-114.77055160787765,MOA_PP_GNODE9
CA,38.76,-121.7666,MOBILCHE_1_N001
CA,37.41,-122.0466,MOFTFLD_1_N002
PGE,45.146922999982344,-122.60978442933997,MOLA_LNODEBR1
PGE,45.146922999982344,-122.60991157066016,MOLA_LNODEBR2
CA,38.42527299998595,-122.83215753598293,MOLINO_6_N002
CA,38.42527299998595,-122.83227246401708,MOLINO_6_N101
CA,34.92999999998754,-118.41994491890897,MONOLITH_6_N029
CA,34.92999999998754,-118.42005508109112,MONOLITH_6_N101
CA,38.45321800700051,-122.74366866,MONROE_1_N001
CA,38.45313699648462,-122.74360827529611,MONROE_1_N002
CA,38.45313699648462,-122.7437277247039,MONROE_1_N101
CA,33.32908099998846,-117.23541536188321,MONSRATE_6_N001
CA,33.32908099998846,-117.23552263811679,MONSRATE_6_N007
CA,37.40375521599691,-121.90567566,MONTAGUE_1_N001
CA,37.403673891986756,-121.90561589392183,MONTAGUE_1_N006
CA,37.403673891986756,-121.9057341060782,MONTAGUE_1_N007
CA,38.48,-122.3266,MONTCLLO_1_N008
CA,36.599917,-121.89034166,MONTEREY_6_N001
CA,38.47145299998595,-123.01207452586034,MONTERO_6_N001
CA,38.47145299998595,-123.01218947413966,MONTERO_6_N004
CA,32.631633999988686,-117.09951777952129,MONTGMRY_6_N001
CA,32.631633999988686,-117.09962422047876,MONTGMRY_6_N002
CA,34.148414,-118.71180966,MOORPARK_6_GN010
CA,34.28245799998789,-118.900732314555,MOORPARK_6_N001
CA,34.28245799998789,-118.90084168544503,MOORPARK_6_N005
CA,37.848008,-122.16073266,MORAGA_1_N001
CA,37.12745917114046,-121.65871690356438,MORGAN_1_N001
CA,37.968746,-121.18589866,MORMON_6_N001
CA,33.252187,-117.30030566,MOROHILL_6_N001
CA,35.37305797360381,-120.85518766,MORROBAY_2_N001
CA,35.372977013184595,-120.85512967542381,MORROBAY_2_N015
CA,35.372977013184595,-120.85524432457619,MORROBY_1_N001
CA,34.87,-118.2466,MORWIND_6_N001
CA,36.804150842399494,-121.78373687034717,MOSSLD_1_N001
CA,36.80407299994722,-121.78368074080845,MOSSLD_1_N055
CA,36.80399515757413,-121.78373687046128,MOSSLND6_7_B2
CA,36.80399515757413,-121.78384912953872,MOSSLND6_7_ND001
CA,36.80407299994722,-121.78390525919157,MOSSLND7_7_B2
CA,36.804150842399494,-121.78384912965285,MOSSLND7_7_ND001
CA,40.767881,-123.8736566,MPLECRK_6_N001
PGE,45.3766177349505,-122.74399666,MRDN_LNODEWR1
PGE,45.37653713250563,-122.74392975159543,MRDN_LNODEWR2
PGE,45.37653713250563,-122.74406224840457,MRDN_LNODEWR3
CA,38.12,-122.3366,MREIS-Q_1_N001
CA,37.12727882875214,-121.65871690383386,MRGNHIL_1_N001
CA,37.12727882875214,-121.65894309616614,MRGNHIL_1_N004
CA,37.12745917114046,-121.65894309643562,MRGNHIL_1_N007
CA,32.877637,-117.16789166,MRGT_6_NODE1
PGE,45.4381679999823,-122.82802319426254,MRHL_LNODEWR1
PGE,45.4381679999823,-122.8281508057375,MRHL_LNODEWR2
PGE,44.94989,-123.00167866,MRKT_LNODEWR1
CA,34.004371186293284,-117.56528478998203,MRLPKGEN_7_B1
CA,39.13944599998575,-121.58327227419691,MRYSVLLE_6_N001
CA,39.13944599998575,-121.58338772580309,MRYSVLLE_6_N003
CA,38.02150699998609,-121.28089465794244,MSHR60V_6_N001
CA,38.02150699998609,-121.28100934205757,MSHR60V_6_N006
PGE,45.06655,-122.79765366,MTAN_LNODEBR1
CA,37.63264525976642,-122.1012466,MTEDEN_1_N001
CA,37.632563870101905,-122.10118066447778,MTEDEN_1_N005
CA,37.632563870101905,-122.10129933552224,MTEDEN_1_N009
CA,35.508179,-115.5312566,MTNPASS_1_N001
CA,38.914515,-121.01569466,MTNQUAR_6_N001
PGE,45.341964999982245,-122.60164328296116,MTPL_LNODEWR1
PGE,45.341964999982245,-122.60177071703886,MTPL_LNODEWR2
CA,35.553885,-119.0966566,MTPOSO_7_N001
CA,34.07927114678052,-117.24037666,MTVIEW_1_N001
CA,34.079189926596804,-117.24031938460595,MTVIEW_1_N004
CA,34.079189926596804,-117.24043261539407,MTVIEW_1_N005
CA,33.904473,-116.55575266,MTWND3_7_N001
CA,38.151417,-121.81080366,MTZUMA2_7_B1
PGE,45.465861999982216,-122.71152216651141,MULT_LNODEWR1
PGE,45.465861999982216,-122.7116498334886,MULT_LNODEWR2
CA,32.79087756459772,-117.02293345822872,MURRAY_6_N001
CA,32.790698435312095,-117.02293345844329,MURRAY_6_N004
CA,32.790698435312095,-117.02314654155671,MURRAY_6_N005
CA,32.79087756459772,-117.02314654177137,MURRAY_6_N015
CA,36.264507,-119.90735766,MUSLSLGH_6_N001
CA,38.29535,-122.27863766,"NAPA_6_N003"
CA,33.137302550634665,-116.29437805632017,"NARROWS1_7_B1"
CA,33.13712344927391,-116.29437805653842,"NARROWS1_7_N001"
CA,33.13712344927391,-116.29459194346167,"NARROWS2_7_B1"
CA,33.137302550634665,-116.29459194367983,"NARROWS_6_N010"
CA,32.67305199998863,-117.10726576866912,"NATNLCTY_6_N001"
CA,32.67305199998863,-117.10737223133088,"NATNLCTY_6_N005"
CA,32.67041199998878,-117.1146387694056,"NAVSTMTR_6_N001"
CA,32.67041199998878,-117.11474523059442,"NAVSTMTR_6_N011"
CA,35.29,-119.4566,"NAVY35R_1_N001"
CA,35.373056,-119.02166766,"NAVY35R_7_B1"
CA,38.199837,-120.71950666,NBRANCH_6_N001
PGE,45.298599999982265,-122.97503631918512,NBRG_LNODEWR1
PGE,45.298599999982265,-122.97516368081487,NBRG_LNODEWR2
CA,33.089572,-117.20323666,NCMETER_1_N001
CA,38.329999999986036,-122.62994255786647,NCPA1GY1_7_B2
CA,38.329999999986036,-122.63005744213352,NCPA1GY1_7_N001
CA,38.33999999998601,-122.63994255546396,NCPA1GY2_7_B2
CA,38.33999999998601,-122.64005744453604,NCPA1GY2_7_N001
CA,38.34999999998599,-122.64994255309186,NCPA2GY1_7_B2
CA,38.34999999998599,-122.65005744690819,NCPA2GY1_7_N001
CA,38.329999999986036,-122.67994255786648,NCPA2GY2_7_B2
CA,38.329999999986036,-122.68005744213353,NCPA2GY2_7_N001
CA,37.86,-121.8866,NDUBLIN_2_N002
CA,34.312271,-118.48163466,NEENACH_6_N008
CA,40.18276709746204,-122.24461006978278,NEORBLF_7_B1
CA,37.50049924095103,-121.98709166,NEWARKD_1_N001
CA,37.500417879509776,-121.98703179018517,NEWARKD_1_N012
CA,37.500417879509776,-121.98715020981484,NEWARKD_1_N126
CA,40.59455299998477,-124.13512748525541,NEWBURG_6_N001
CA,40.59455299998477,-124.13524651474458,NEWBURG_6_N003
CA,36.86718099998678,-120.32825478878493,NEWHALL_1_N001
CA,36.86718099998678,-120.32836721121508,NEWHALL_1_N002
CA,37.31543099998646,-121.01505122358405,NEWMAN_6_B2
CA,37.31543099998646,-121.01516477641594,NEWMAN_6_N001
PGE,45.24336799998235,-122.2801473621465,NFP1_1_GNODE1
PGE,45.24336799998235,-122.28027463785352,NFP1_1_GNODE2
PGE,45.243233,-122.28000666,NFP1_LNODE105
PGE,45.163559796558474,-122.83206266,NMRN_LNODEBR1
PGE,45.16347910170171,-122.83199592414131,NMRN_LNODEBR2
PGE,45.16347910170171,-122.83212807585869,NMRN_LNODEBR3
CA,32.70248360152014,-117.18205952001078,NOISLMTR_6_N004
CA,32.70230439838948,-117.18205952022467,NOISLMTR_6_N009
CA,32.70230439838948,-117.18227247977542,NOISLMTR_6_N015
CA,32.70248360152014,-117.18227247998922,NOISLMTR_6_N101
CA,35.28535,-119.30889366,NORCO_1_N001
CA,39.759998999985385,-121.90689363690683,NORD1_1_N001
CA,39.759998999985385,-121.90701036309319,NORD1_1_N003
CA,37.46,-121.7666,NORTECH_1_N001
CA,35.068401,-118.39578966,NORTHWND_6_N002
CA,38.10860199998601,-122.56828762317218,NOVATO_6_N001
CA,38.10860199998601,-122.56840237682783,NOVATO_6_N002
PGE,45.600037,-122.9919266,NPLN_LNODEBR1
CA,38.066061192073654,-122.19567466,NRTHTWR_1_N001
CA,38.06597990394814,-122.19561438913057,NRTHTWR_1_N002
CA,38.06597990394814,-122.19573361086951,NRTHTWR_1_N004
LADWP,34.22909034238915,-118.54339073176757,NR_SUB_LNODEONA
LADWP,34.228909657513995,-118.54339073200198,NR_SUB_LNODEONB
LADWP,34.228909657513995,-118.54360926799802,NR_SUB_LNODEONC
LADWP,34.22909034238915,-118.54360926823244,NR_SUB_LNODEOND
CA,32.68156911637799,-117.12014232212668,NSCOGEN_7_B1
CA,37.5,-122.0466,NUMITAP_1_N003
CA,36.59909,-121.87708266,NVYSCHL_6_N001
CA,37.47999999998637,-121.97994304564625,NWKDIST_2_N001
CA,37.47999999998637,-121.98005695435374,NWKDIST_2_N004
CA,37.797435,-122.28102266,OAKC12_7_N002
CA,37.32379499998641,-119.63394921398017,OAKHURST_1_N001
CA,37.32379499998641,-119.63406278601984,OAKHURST_1_N002
CA,37.79743499994459,-122.28090756034669,OAKLAND_1_N001
CA,37.797356686862834,-122.28096478023465,OAKLAND_1_N006
CA,37.797356686862834,-122.281079219766,OAKLAND_1_N033
CA,37.79743499994459,-122.28113643965332,OAKLND12_7_N001
CA,37.79751331310943,-122.28107921988733,OAKLND12_7_N101
CA,37.79751331310943,-122.28096478011268,OAKLND3_7_N001
CA,35.10177099998753,-120.5809958783299,OCEANO_1_N001
CA,35.10177099998753,-120.58110612167016,OCEANO_1_N004
CA,33.19681799998853,-117.38174348047966,OCEANSDE_6_N001
CA,33.19681799998853,-117.38185051952166,OCEANSDE_6_N002
PGE,45.12291699998239,-122.07017944466223,OGP1_1_GNODE1
PGE,45.12291699998239,-122.07030655533778,OGP1_1_GNODE2
PGE,45.126427,-122.07569166,OGP1_LNODEWR9
LADWP,37.43792099998635,-118.55693108879879,OG_PP_GNODECG
LADWP,37.51,-118.56916766,OG_PP_GNODEMG
LADWP,37.546036,-118.59000166,OG_PP_GNODEUG
PGE,45.53314199998218,-122.8484850948368,OHLS_LNODEWR1
PGE,45.53314199998218,-122.84861290516322,OHLS_LNODEWR2
CA,37.75,-121.3166,OIGLASS_1_N001
CA,35.42,-118.9866,OILDALE_1_N001
CA,35.418611,-119.01138966,OILDALE_1_N101
CA,35.95646873409211,-120.8512166,OILFLDS_6_N001
CA,35.95638813294024,-120.85115251124287,OILFLDS_6_N007
CA,35.95638813294024,-120.85126748875727,OILFLDS_6_N009
CA,35.208403999987524,-119.10019686100044,OLDRIVR_6_N001
CA,35.208403999987524,-119.10030713899955,OLDRIVR_6_N006
CA,35.169243,-119.10988566,OLDRIVR_6_N007
CA,32.766092,-117.19252966,OLDTOWN_6_N001
CA,38.042497,-122.78654166,OLEMA_6_N001
CA,38.48064499998599,-120.84462852385394,OLETA_6_N001
CA,38.48064499998599,-120.84474347614606,OLETA_6_N003
CA,33.94616008273055,-117.92224466,OLINDA_6_N001
CA,33.94607895862177,-117.92218754016207,OLINDA_6_N004
CA,33.94607895862177,-117.92230045983794,OLINDA_6_N007
CA,39.0918869999858,-121.54288430472884,OLIVHRST_1_N001
CA,39.0918869999858,-121.54299969527116,OLIVHRST_1_N002
CA,37.430833,-121.94722266,OLS-AGNE_7_N001
LADWP,34.03409021003063,-118.45989114327804,OLY_SUB_LNODEONA
LADWP,34.03390978987338,-118.45989114350952,OLY_SUB_LNODEONB
LADWP,34.03390978987338,-118.46010885649046,OLY_SUB_LNODEONC
LADWP,34.03409021003063,-118.46010885672197,OLY_SUB_LNODEOND
CA,35.475894,-118.98698466,OMAR1G_7_B1
CA,35.47589399994985,-118.98687365055424,OMAR2G_7_B1
CA,35.475804135851355,-118.98698466,OMAR3G_7_B1
CA,35.47589399994985,-118.98709434944575,OMAR4G_7_B1
CA,35.475983864148716,-118.98698399999999,OMAR_2_N001
CA,33.068479,-117.14140466,OMWD_6_N001
CA,37.098611,-121.047566,ONEILPMP_7_LN001
CA,40.61902099998471,-122.32226045686366,OREGNTRL_1_N001
CA,40.61902099998471,-122.32237954313635,OREGNTRL_6_N001
CA,41.294542,-124.05652266,ORICK_6_N001
CA,39.725068,-122.17887366,ORLANDB_6_N001
CA,34.12971799998795,-119.16888546748744,ORMOND1G_7_B1
CA,34.12971799998795,-119.16899453251257,ORMOND2G_7_B1
PGE,45.52341071868153,-122.89967366,ORNC_LNODEWR3
PGE,45.523330140639914,-122.89960659906373,ORNC_LNODEWR4
PGE,45.523330140639914,-122.89973940093628,ORNC_LNODEWR5
CA,39.50542357952801,-121.55937589875259,OROENGY_7_B1
CA,36.886866,-120.65592866,OROLOMA_6_N001
CA,36.544759,-119.25177666,OROSI_6_N006
CA,39.50524442035656,-121.55937589905197,OROVILLE_6_N001
CA,39.50524442035656,-121.55960810094817,OROVILLE_6_N005
CA,39.50542357952801,-121.55960810124742,OROVILLE_6_N102
CA,34.810278,-118.7266,OSO_6_N008
PGE,45.612473,-122.76775466,OSTL_LNODEELF
PGE,45.42064699998229,-122.65910021129987,OSWG_LNODEWR1
PGE,45.42064699998229,-122.65922778870022,OSWG_LNODEWR3
CA,32.595376662064226,-117.0575205756097,OTAYLAKE_6_N001
CA,32.59519733784581,-117.05752057582266,OTAY_6_N001
CA,32.59519733784581,-117.05773342417734,OTAY_6_N014
CA,36.47781599998705,-121.72700373804477,OTTER_6_N001
LADWP,37.43792099998635,-118.55704491120123,OVES_SUB_LNODEBKB
LADWP,36.443,-118.043866,OVES_SUB_LNODEBKC
LADWP,37.342,-118.44166,OVES_SUB_LNODEBKD
CA,37.72,-122.2266,OWNBRKWY_1_N001
CA,39.2677459999428,-120.77625364289393,OXBOWF_7_B1
PGE,44.92080299998249,-123.01799555645957,OXFD_LNODEWR1
PGE,44.92080299998249,-123.01812244354052,OXFD_LNODEWR2
CA,36.7,-120.6866,OXFORD_1_N001
CA,34.300976378405124,-119.18541359473312,OXGEN_7_B1
CA,37.490797,-122.38896766,OXMOUNTN_6_N001
CA,32.799218999988646,-117.24014772581533,PACFCBCH_6_N001
CA,32.799218999988646,-117.2402542741847,PACFCBCH_6_N004
CA,37.59458399998625,-122.48892793722666,PACIFICA_6_N001
CA,37.59458399998625,-122.48904206277335,PACIFICA_6_N003
CA,40.481389,-124.10444466,PACLUMB_7_N002
CA,34.120216,-117.63907666,PADUA_6_N001
CA,34.120215999951775,-117.63896695516098,PADUA_6_N004
CA,34.12012572587024,-117.63907666,PADUA_6_N006
CA,34.120215999951775,-117.63918504483902,PADUA_6_N007
CA,34.12030627412968,-117.63907666,PADUA_6_N008
CA,33.35594,-117.11209666,PALA_6_N001
CA,34.825223,-120.29895366,PALMR_1_N001
CA,33.12281772819047,-117.28792566,PALOMAR_1_N001
CA,33.1227371358924,-117.28786944194597,PALOMAR_1_N004
CA,33.1227371358924,-117.28798055805403,PALOMAR_1_N013
CA,33.97,-116.6766,PANAERO_1_N001
CA,35.295514,-119.02152566,PANAMA_6_N001
CA,40.434409,-122.267966,PANRAMA_1_N001
CA,39.761503999985415,-121.61857563489417,PARADISE_1_N001
CA,39.761503999985415,-121.61869236510597,PARADISX_6_N001
CA,32.70445,-117.04981466,PARADISX_6_N004
CA,38.17,-122.2566,PARKWAY_2_N001
CA,36.99234705413821,-121.98202825128298,PAULSWT_1_N001
CA,36.9921669457552,-121.98202825154999,PAULSWT_1_N004
CA,36.9921669457552,-121.98225374845002,PAULSWT_1_N013
CA,36.99234705413821,-121.98225374871704,PAULSWT_1_N101
PGE,45.61247299992857,-122.7676260049653,PBTR_LNODESHF
CA,38.28558699998594,-121.97025256896056,PEABODY_2_N002
CA,38.28558699998594,-121.97036743103946,PEABODY_2_N006
CA,38.317439,-121.83412266,PEABODY_2_N024
CA,39.3784769999856,-121.68494608007006,PEACHTON_6_N001
CA,39.3784769999856,-121.68506191992995,PEACHTON_6_N004
CA,34.508884,-117.91840866,PEARBLSM_2_N020
CA,34.508883999950896,-117.91829825412502,PEARBMAP_7_B1
CA,34.50879356514072,-117.91829825424412,PEARBMAP_7_B3
CA,34.50872961811796,-117.91837585623696,PEARBMAP_7_B4
CA,34.50871432539329,-117.91848402139898,PEARBMBP_7_B1
CA,34.50874564762435,-117.91858697434263,PEARBMBP_7_B3
CA,34.5088116034329,-117.91866205952239,PEARBMBP_7_B4
CA,34.50889707216307,-117.91869792664748,PEARBMCP_7_B1
CA,34.50898737191128,-117.91869193094362,PEARBMCP_7_B3
CA,34.50907009278566,-117.91864757930027,PEARBMDP_7_B1
CA,39.17010299998576,-121.66113925312504,PEASE_1_N001
CA,39.17010299998576,-121.66125474687496,PEASE_1_N009
CA,33.30925299998849,-117.33497838071027,PENDLETN_6_N001
CA,33.30925299998849,-117.33508561928987,PENDLETN_6_N004
CA,38.315547,-122.68111966,PENNGRVE_1_N001
CA,38.8444299999859,-121.16613942513399,PENRYN_6_N001
CA,38.8444299999859,-121.16625457486603,PENRYN_6_N004
CA,37.890419,-120.5291266,PEORIA_7_N003
CA,34.355793,-116.85594766,PERMNNTE_6_N002
CA,35.570805,-121.05586866,PERRY_6_N001
CA,38.234002,-122.63628566,PETLMAA_6_N001
CA,38.2390641182539,-122.63680466,PETLMAC_6_N002
CA,38.23898294085798,-122.63674432895719,PETLMAC_6_N003
CA,38.23898294085798,-122.63686367104286,PETLMAC_6_N004
CA,37.34,-122.0366,PHILLIPS_1_N001
CA,39.063719,-123.43752466,PHILO_6_N001
CA,38.444858011537114,-120.51686166,PHOENIX_7_N001
PGE,45.449074,-122.15125666,PHP1_7_GNODE1
PGE,45.481761,-122.08319366,PHP2_7_GNODE2
CA,33.45676299998844,-117.58919323286268,PICO_1_N001
CA,33.45676299998844,-117.58930076713733,PICO_1_N004
CA,37.28,-121.8366,PIERCY_1_N201
CA,39.438734,-120.99784766,PIKECTY_6_N001
CA,36.8300539446402,-119.3166,PINEFLT_7_B1
CA,36.829973027665574,-119.30994163370272,PINEFLT_7_B3
CA,36.829973027665574,-119.31005836629737,PINEFLT_7_B4
CA,38.030761,-121.86920166,PIT1U1_7_B1
CA,38.030760999944285,-121.86908630788744,PIT1U1_7_B2
CA,38.030670659249246,-121.86908630802888,PIT1_6_N001
CA,41.0299999999845,-121.42605992105177,PIT1_6_N012
CA,38.030606778782065,-121.86916740752872,PIT3_7_N001
CA,38.030591501969816,-121.8692804476551,PIT5_7_B1
CA,38.03062279158937,-121.86938804065916,PIT5_7_N001
CA,38.030688678739935,-121.86946650993269,PIT6U1_7_B1
CA,38.03077405851228,-121.86950399362412,PIT6U2_7_B1
CA,38.03086426428773,-121.86949772773815,PIT7U1_7_B1
CA,38.03094689908763,-121.86945137719594,PIT7U2_7_B1
CA,34.42221,-118.57227666,PITCHGEN_7_B1
CA,38.03101263810665,-121.86937270758541,PITSBURG_1_N001
CA,38.031055408073875,-121.86927168277056,PITTSBRG_6_N101
CA,38.73027886166341,-120.78804766,PLACERVL_1_N001
CA,38.901310999985846,-121.08802340262967,PLACER_1_N001
CA,38.901310999985846,-121.08813859737036,PLACER_7_N009
CA,38.61887,-121.79397666,PLAINFLD_6_N001
CA,38.73019806915308,-120.78798720571302,PLCRVLB2_7_N001
CA,38.73019806915308,-120.78810679428697,PLCRVLB2_7_N002
CA,33.35593999995379,-117.11198867166294,PLOALTO_1_N001
CA,33.35585035175989,-117.11209666,PLOALTO_1_N007
CA,33.35593999995379,-117.11220332833706,PLOALTO_1_N013
CA,33.35602964824011,-117.11209666,PLOALTO_1_N019
CA,39.026121,-121.5430866,PLUMAS_6_N001
PGE,45.594425,-122.7203666,PMTH_LNODEWR1
CA,36.829999999986725,-119.82994383698444,PNEDLE_1_N001
CA,36.829999999986725,-119.83005616301557,PNEDLE_1_N002
CA,38.41271199998601,-120.66022453876782,PNEGRVE_6_N001
CA,38.41271199998601,-120.66033946123227,PNEGRVE_6_N002
PGE,44.69475702952913,-121.23078266,PNP1_2_GNODE1
PGE,44.69467598521653,-121.23071617743747,PNP1_2_GNODE2
PGE,44.69467598521653,-121.23084782256255,PNP1_2_GNODE3
CA,38.912571,-123.67949566,PNTARNA_6_N001
CA,39.716095318382706,-121.52100969484766,POE1_7_B1
CA,39.716095318382706,-121.52112630515235,POE2_7_B1
CA,32.741557583654846,-117.23325749458253,POINTLMA_6_N001
CA,32.74137841625509,-117.2332574947967,POINTLMA_6_N013
CA,32.74137841625509,-117.23347050520337,POINTLMA_6_N014
CA,32.741557583654846,-117.23347050541747,POINTLMA_6_N021
CA,38.57552299994369,-121.49770299452835,POLPASPP_6_N002
CA,32.941482719314884,-117.03288266,POMERADO_6_N001
CA,32.9414021403303,-117.03282656531631,POMERADO_6_N004
CA,32.9414021403303,-117.0329374346837,POMERADO_6_N008
CA,35.559194,-118.95750166,POSOMT_1_N001
CA,39.11,-121.6466,POST_1_N001
CA,37.46005423161257,-122.466,POTRERO_1_N001
CA,37.45997288417899,-122.39994083241325,POTRERO_1_N013
CA,37.45997288417899,-122.40005916758676,POTRERO_1_N016
CA,39.361768,-123.1280666,POTTRVLY_7_N002
CA,32.978722999988655,-117.03130363648789,POWAY_6_N001
CA,32.978722999988655,-117.03141036351212,POWAY_6_N010
LADWP,34.59026131985074,-118.45462107265756,PP1_LNODEOAD
LADWP,34.590182999950734,-118.45456614541855,PP1_PP2_GNODE1A
LADWP,34.590104680124576,-118.45462107276107,PP1_PP2_GNODE3
LADWP,34.590104680124576,-118.45473092723894,PP1_PP2_GNODE4
LADWP,34.590182999950734,-118.45478585458144,PP1_PP2_GNODE5A
LADWP,34.59026131985074,-118.45473092734257,PP1_PP2_LNODELMW
LADWP,34.534337,-118.52511366,PP2_GNODE1
LADWP,34.53433699995089,-118.52500321857235,PP2_GNODE2
LADWP,34.534246563531276,-118.52511366,PP2_GNODE3
LADWP,34.53433699995089,-118.52522278142764,PP2_LNODEAUX
LADWP,34.534427436468654,-118.52511366,PP2_LNODEOAD
PGE,45.570942,-122.68189266,PPRK_LNODEWR1
CA,38.01999999998606,-122.36994265860079,PPSTLTAP_1_N001
CA,38.01999999998606,-122.37005734139926,PPSTLTAP_1_N104
PGE,46.64499999998114,-119.90806572615419,PRAP_2_GNODE1
CA,37.99999999998611,-121.80994266753221,PRAXAIR_1_B1
CA,32.665044,-116.98680166,PRCTRVLY_1_N001
PGE,45.44742599998226,-122.78436018509791,PRGS_LNODEWR1
PGE,45.44742599998226,-122.78448781490209,PRGS_LNODEWR2
CA,34.3007956214976,-119.18541359496858,PROCGEN_7_B1
CA,36.785518920972784,-121.67105166,PRUNEDLE_1_N001
CA,36.785438039499425,-121.6709926932338,PRUNEDLE_1_N002
CA,36.785438039499425,-121.67110930676621,PRUNEDLE_1_N004
CA,35.61564884893555,-120.6798966,PSARBLS_6_N001
CA,35.61556807551859,-120.67983263488163,PSARBLS_6_N005
CA,35.61556807551859,-120.67994736511838,PSARBLS_6_N007
CA,35.41916699998742,-118.92577783331387,PSE-BEAR_7_B1
CA,35.41916699998742,-118.92588816668615,PSE-LVOK_7_B1
CA,35.319444,-119.66222266,PSEMCKIT_7_B1
CA,37.030856,-122.18763966,PTMRTTI_6_N001
LADWP,35.248006,-118.17535666,PTR_PP_GNODEA
LADWP,35.24800599995,-118.17524571097996,PTR_PP_GNODEB
LADWP,35.24791593113799,-118.17524571110249,PTR_PP_GNODEC
LADWP,35.24785224291597,-118.17532369715519,PTR_PP_GNODED
LADWP,35.247837012081924,-118.17543239763398,PTR_PP_GNODEE
LADWP,35.24786820754641,-118.17553586010037,PTR_PP_GNODEE
LADWP,35.24793389642246,-118.17561131688711,PTR_PP_GNODEF
LADWP,35.24801901925079,-118.17564736152917,PTR_PP_LNODEROM
CA,38.0310721947884,-121.86915898759821,PTS7SWNG_7_B2
CA,38.03106264179966,-121.8690449380433,PTSB5_7_B2
CA,38.03102854796462,-121.86893872657579,PTSB6_7_B2
CA,38.345348999986,-122.29956355419145,PUEBLOPG_1_N001
CA,38.345348999986,-122.29967844580855,PUEBLOPG_1_N010
CA,34.700622,-120.43526166,PURISIMA_1_N001
PGE,45.46007499998221,-122.48624117239406,PVLY_LNODEWR1
PGE,45.46007499998221,-122.48636882760594,PVLY_LNODEWR2
PGE,46.17816,-123.17328366,PWP1_2_GNODECTG
PGE,46.178159999926606,-123.17315325122098,PWP1_2_GNODESTG
PGE,46.178070159504855,-123.17315325143296,PWP2_2_GNODE1
PGE,46.17800663280055,-123.17324499756847,PWP2_2_GNODE1
PGE,46.17799144057859,-123.17337287739667,PWP2_2_GNODE1
PGE,46.17802255688856,-123.17349459504119,PWP2_2_GNODE1
PGE,46.178088079131804,-123.17358336571625,PWP2_2_GNODE2
PGE,46.17817298607348,-123.1736257703456,PWP2_2_GNODE3
PGE,46.178262692327884,-123.17361868201422,PWP2_2_GNODE4
PGE,46.17834486956163,-123.17356624669877,PWP2_2_GNODE5
PGE,46.178410244587724,-123.17347724940322,PWP2_2_GNODE6
PGE,46.178452777744155,-123.17336296203872,PWP2_2_GNODE7
PGE,46.17846947150453,-123.17323547218632,PWP2_2_GNODE8
PGE,46.178459971385806,-123.17310645014868,PWP2_2_GNODE9
PGE,46.1787,-123.172366,PWP2_LNODE116
PGE,46.17869999992662,-123.17217024927596,PWP2_LNODE120
PGE,46.17862219549193,-123.17223512472978,PWP2_LNODE216
PGE,46.17862219549193,-123.17236487527023,PWP2_LNODE316
PGE,46.17869999992662,-123.17242975072405,PWP2_LNODE320
PGE,46.17877780447138,-123.17236487545382,PWP2_LNODE416
PGE,46.17877780447138,-123.17223512454619,PWP2_LNODE602
CA,39.67345,-121.7273666,Q477_7_B1
CA,32.6645,-115.673966,Q510_7_N005
CA,36.136583,-120.34401266,Q633C1_7_N001
CA,36.07,-119.5666,QUEBEC_1_N001
CA,37.67264599998626,-121.85946487140775,RADUM_6_N001
CA,37.67264599998626,-121.85957912859227,RADUM_6_N004
CA,36.709983,-119.53815766,RAINBOW_1_N001
CA,39,-120.7166,RALSTON_7_B1
CA,32.595376662064226,-117.05773342439032,RAMCOOY_7_B1
CA,33.014809,-116.8754366,RAMNGEN_7_N003
PGE,45.482452,-122.531866,RAMP_LNODEWR1
CA,36.700797999986875,-119.75437400116115,RANCHRS_1_N001
CA,35.375699,-117.65586866,RANDSBRG_1_N001
CA,40.145295999985066,-122.21242808907787,RAWSON_6_N001
CA,40.145295999985066,-122.21254591092213,RAWSON_6_N002
PGE,44.60264507817233,-121.2680166,RBP1_2_GNODE1
PGE,44.602563960894926,-121.26794422271817,RBP1_2_GNODE2
PGE,44.602563960894926,-121.26807577728182,RBP1_2_GNODE3
PGE,45.6027,-122.268266,RBSS_LNODEAR4
CA,32.99378371822819,-117.07774566,RCARMEL_6_N001
CA,32.9937031408736,-117.07768953360795,RCARMEL_6_N004
CA,32.9937031408736,-117.07780046639206,RCARMEL_6_N011
